"Country Name","Country Code","Indicator Name","Indicator Code","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Macao SAR, China","MAC","NADA metadata","SPI.D2.4.NADA","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","NADA metadata link","RAW.D2.4.NADA_text","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","National Accounts base year","SPI.D5.2.2.NABY","","","","","","","","","","","","","0.5","0.5","1","1",
"Macao SAR, China","MAC","NSO Website - advisory/analytical services","SPI.D2.3.DSAS","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","NSO Website - private/citizen generated data","SPI.D4.4.SOPC","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","ODIN Open Data Openness score","SPI.D2.2.Openness.subscore","","","","","","","","","","","","","","0.419","0.424","0.424",
"Macao SAR, China","MAC","PARIS21 indicator on data literacy","SPI.D5.3.DISK","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Partnerships","SPI.D5.4.DIPN","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Pillar 1 - Data Use - Score","SPI.INDEX.PIL1","20","20","20","20","20","20","40","40","40","40","40","60","80","80","80","80",
"Macao SAR, China","MAC","Pillar 2 - Data Services - Score","SPI.INDEX.PIL2","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Pillar 3 - Data Products - Score","SPI.INDEX.PIL3","","21.2625","20.95625","20.73125","21.35625","21.35625","20.16875","19.7625","19.31875","19.31875","19.29375","21.475","22.59375","23.9875","23.93125","23.925",
"Macao SAR, China","MAC","Pillar 4 - Data Sources - Score","SPI.INDEX.PIL4","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Pillar 5 - Data Infrastructure - Score","SPI.INDEX.PIL5","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Population & Housing census (Availability score over 20 years)","SPI.D4.1.1.POPU","","","","","","","","","","","","","1","1","1","1",
"Macao SAR, China","MAC","Quality of Debt service data according to World Bank","SPI.D1.5.DT.TDS.DPPF.XP.ZS","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",
"Macao SAR, China","MAC","Raw info for  PARIS21 indicator on data literacy","RAW.5.3.DISK","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for Business process","RAW.D5.2.10.GSBP","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for Central government accounting status","RAW.D5.2.7.CGOV","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for Classification of household consumption","RAW.D5.2.5.HOUS","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for Classification of national industry","RAW.D5.2.3.CNIN","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for Classification of status of employment","RAW.D5.2.6.EMPL","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for Compilation of government finance statistics","RAW.D5.2.8.FINA","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for Compilation of monetary and financial statistics","RAW.D5.2.9.MONY","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for CPI base year","RAW.D5.2.4.CPIBY","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","RAW.5.5.DIFI","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","RAW.5.1.DILG","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for NADA metadata","RAW.D2.4.NADA","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for National Accounts base year","RAW.D5.2.2.NABY","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for NSO Website","RAW.5.4.DIPN","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for SDDS/e-GDDS subscription","RAW.D2.1.IDDS","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw info for System of national accounts in use","RAW.D5.2.1.SNAU","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw score for Geospatial data available at 1st Admin Level","RAW.D4.3.GEO.1st.admin.level","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw score for Geospatial data available at 2nd Admin Level","RAW.D4.3.GEO.2nd.admin.level","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw score for ODIN Download Options score","RAW.D2.2.Download.options","","","","","","","","","","","","","","0","0.19","0.19",
"Macao SAR, China","MAC","Raw score for ODIN Machine Readability Score","RAW.D2.2.Machine.readable","","","","","","","","","","","","","","0.615","0.615","0.615",
"Macao SAR, China","MAC","Raw score for ODIN Metadata Availability score","RAW.D2.2.Metadata.available","","","","","","","","","","","","","","0.502","0.431","0.431",
"Macao SAR, China","MAC","Raw score for ODIN Non Proprietary Data Format score","RAW.D2.2.Non.proprietary","","","","","","","","","","","","","","0.652","0.652","0.652",
"Macao SAR, China","MAC","Raw score for ODIN Open Data Openness score","RAW.D2.2.Openness.subscore","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Raw score for ODIN Terms of Use score","RAW.D2.2.Terms.of.use","","","","","","","","","","","","","","0.326","0.231","0.231",
"Macao SAR, China","MAC","Safely Managed Drinking Water","SPI.D1.5.SAFE.MAN.WATER","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"Macao SAR, China","MAC","SDDS/e-GDDS subscription","SPI.D2.1.GDDS","","","","","","","","","","","","","0","0.5","0.5","0.5",
"Macao SAR, China","MAC","Social Protection Admin (ASPIRE) (5 year moving average)","SPI.D4.2.1.SPL","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","SPI Overall Score","SPI.INDEX","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","System of national accounts in use","SPI.D5.2.1.SNAU","","","","","","","","","","","","","0.5","0.5","1","1",
"Macao SAR, China","MAC","Years of Agriculture census","RAW.D4.1.2.AGRI.CENSUS","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Years of Agriculture survey","RAW.D4.1.5.AGRI.SURVEYS","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Years of Business/establishment census","RAW.D4.1.3.BIZZ.CENSUS","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Years of Business/establishment survey","RAW.D4.1.8.BIZZ.SURVEYS","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Years of Health/Demographic survey","RAW.D4.1.7.HLTH.SURVEYS","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Years of Household Survey on income, etc","RAW.D4.1.4.HOUS.SURVEYS","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Years of Labor Force Survey","RAW.D4.1.6.LABR.SURVEYS","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Years of Population & Housing census","RAW.D4.1.1.POPU.CENSUS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Administrative Data for CRVS (WDI)","RAW.D4.2.3.CRVS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Administrative Data for Education (UNESCO) on nationally-representative learning assessment","RAW.D4.2.2.EDU.NAS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Administrative Data for Education (UNESCO) on out-of-school rate","RAW.D4.2.2.EDU.OOS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Administrative Data for Education (UNESCO) on participation rate in organized learning","RAW.D4.2.2.EDU.ORGL","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Administrative Data for Labor Admin (ILO) on employment office records","RAW.D4.2.4.LBR.EMPOFF","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Administrative Data for Labor Admin (ILO) on insurance records","RAW.D4.2.4.LBR.INSUR","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Administrative Data for Labor Admin (ILO) on labor inspectorate records","RAW.D4.2.4.LBR.INSP","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Administrative Data for Labor Admin (ILO) on other administrative records","RAW.D4.2.4.LBR.OTHER","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Administrative Data for Labor Admin (ILO) on records of employers' organizations","RAW.D4.2.4.LBR.EMPORG","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Administrative Data for Labor Admin (ILO) on records of workers' organizations","RAW.D4.2.4.LBR.WRKORG","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Administrative Data for Social Protection Admin (ASPIRE)","RAW.D4.2.1.SPL","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Agriculture census (Availability score over 20 years)","SPI.D4.1.2.AGRI","","","","","","","","","","","","","0","0","0","0",
"Madagascar","MDG","Agriculture survey (Availability score over 10 years)","SPI.D4.1.5.AGSVY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Madagascar","MDG","Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average)","SPI.D1.5.POV","0.5","1","1","0.5","0.5","0.5","1","0.5","1","1","1","1","0.5","0.5","0.5","0.5",
"Madagascar","MDG","Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)","SPI.D1.5.CHLD.MORT","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Madagascar","MDG","Business process","SPI.D5.2.10.GSBP","","","","","","","","","","","","","0","0","0","0",
"Madagascar","MDG","Business/establishment census (Availability score over 20 years)","SPI.D4.1.3.BIZZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Madagascar","MDG","Business/establishment survey (Availability score over 10 years)","SPI.D4.1.8.BZSVY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Madagascar","MDG","Central government accounting status","SPI.D5.2.7.CGOV","","","","","","","","","","","","","1","0","0","0",
"Madagascar","MDG","Classification of household consumption","SPI.D5.2.5.HOUS","","","","","","","","","","","","","1","1","1","1",
"Madagascar","MDG","Classification of national industry","SPI.D5.2.3.CNIN","","","","","","","","","","","","","0","0","0","0",
"Madagascar","MDG","Classification of status of employment","SPI.D5.2.6.EMPL","","","","","","","","","","","","","0","0","0","0",
"Madagascar","MDG","Compilation of government finance statistics","SPI.D5.2.8.FINA","","","","","","","","","","","","","0.5","0.5","0.5","0.5",
"Madagascar","MDG","Compilation of monetary and financial statistics","SPI.D5.2.9.MONY","","","","","","","","","","","","","0","1","1","1",
"Madagascar","MDG","CPI base year","SPI.D5.2.4.CPIBY","","","","","","","","","","","","0.5","0.5","0.5","0.5","0",
"Madagascar","MDG","CRVS (WDI)","SPI.D4.2.3.CRVS","","","","","","","","","","","","0","0","0","0","0",
"Madagascar","MDG","Dimension 1.5: Data use by international organizations","SPI.DIM1.5.INDEX","0.3","0.4","0.4","0.3","0.3","0.3","0.5","0.4","0.6","0.6","0.6","0.8","0.9","0.9","0.9","0.9",
"Madagascar","MDG","Dimension 2.1: Data Releases","SPI.DIM2.1.INDEX","","","","","","","","","","","","","0","0.5","0.5","0.5",
"Madagascar","MDG","Dimension 2.2: Online access","SPI.DIM2.2.INDEX","","","","","","","","","","","","0.085","0.033","0.049","0.189","0.189",
"Madagascar","MDG","Dimension 2.4: Data services","SPI.DIM2.4.INDEX","","","","","","","","","","","","","0","0","1","1",
"Madagascar","MDG","Dimension 3.1: Social Statistics","SPI.DIM3.1.INDEX","0.542333333333333","0.600833333333333","0.620333333333333","0.620333333333333","0.620333333333333","0.5925","0.637","0.637","0.684666666666667","0.651833333333333","0.617666666666667","0.622166666666667","0.6185","0.542","0.6355","0.645666666666667",
"Madagascar","MDG","Dimension 3.2: Economic Statistics","SPI.DIM3.2.INDEX","0.3645","0.519666666666667","0.519666666666667","0.566166666666667","0.5625","0.584666666666667","0.581666666666667","0.565166666666667","0.558333333333333","0.558333333333333","0.558333333333333","0.5555","0.572166666666667","0.5815","0.5815","0.588166666666667",
"Madagascar","MDG","Dimension 3.3: Environmental Statistics","SPI.DIM3.3.INDEX","","1","1","1","1","1","1","1","1","0.9445","0.9445","0.6945","0.6945","0.6945","0.6945","0.6945",
"Madagascar","MDG","Dimension 3.4: Institutional Statistics","SPI.DIM3.4.INDEX","0.3335","0.5895","0.5415","0.5415","0.5415","0.597","0.5625","0.5625","0.5625","0.5625","0.5625","0.597","0.597","0.611","0.6115","0.6115",
"Madagascar","MDG","Dimension 4.1: Censuses and Surveys - Censuses only","SPI.DIM4.1.CEN.INDEX","","","","","","","","","","","","","0","0","0","0.333333333333333",
"Madagascar","MDG","Dimension 4.1: Censuses and Surveys - Surveys only","SPI.DIM4.1.SVY.INDEX","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.466","0.466","0.466","0.534","0.534","0.468","0.468","0.468",
"Madagascar","MDG","Dimension 4.2: Administrative Data","SPI.DIM4.2.INDEX","","","","","","","","","","","","0","0","0","0","0",
"Madagascar","MDG","Dimension 4.3: Geospatial Data","SPI.DIM4.3.INDEX","","","","","","","","","","","","0.102","0","0","0.039","0.039",
"Madagascar","MDG","Dimension 5.1: Legislation and governance","SPI.DIM5.1.INDEX","","","","","","","","","","","","","","","","1",
"Madagascar","MDG","Dimension 5.2: Standards and Methods","SPI.DIM5.2.INDEX","","","","","","","","","","","","","0.3","0.3","0.3","0.3",
"Madagascar","MDG","Dimension 5.5: Finance","SPI.DIM5.5.INDEX","","","","","","","","","","","","","","","","0",
"Madagascar","MDG","Education (UNESCO) (5 year moving average)","SPI.D4.2.2.EDU","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","SPI.D5.5.DIFI","","","","","","","","","","","","","","","","0",
"Madagascar","MDG","Geospatial data available at 1st Admin Level","SPI.D4.3.GEO.first.admin.level","","","","","","","","","","","","0.102","0","0","0.039","0.039",
"Madagascar","MDG","GOAL 1: No Poverty (5 year moving average)","SPI.D3.1.POV","0.5","1","1","1","1","0.833","1","1","1","1","1","0.857","0.714","0.429","0.429","0.571",
"Madagascar","MDG","GOAL 10: Reduced Inequality (5 year moving average)","SPI.D3.10.NEQL","0.333","0.5","0.5","0.5","0.5","0.5","0.667","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.333",
"Madagascar","MDG","GOAL 11: Sustainable Cities and Communities (5 year moving average)","SPI.D3.11.CITY","0","0.667","0.667","1","1","1","1","1","0.667","0.667","0.667","0.5","0.6","0.6","0.6","0.6",
"Madagascar","MDG","GOAL 12: Responsible Consumption and Production (5 year moving average)","SPI.D3.12.CNSP","0.5","0.5","0.5","0.5","0.5","0.5","0.333","0.333","0.333","0.333","0.333","0.5","0.5","0.5","0.5","0.5",
"Madagascar","MDG","GOAL 13: Climate Action (5 year moving average)","SPI.D3.13.CLMT","","1","1","1","1","1","1","1","1","1","1","0.5","0.5","0.5","0.5","0.5",
"Madagascar","MDG","GOAL 14: Life Below Water (5 year moving average)","SPI.D3.14.LFWT","","","","","","","","","","","","","","","","",
"Madagascar","MDG","GOAL 15: Life on Land (5 year moving average)","SPI.D3.15.LAND","1","1","1","1","1","1","1","1","1","0.889","0.889","0.889","0.889","0.889","0.889","0.889",
"Madagascar","MDG","GOAL 16: Peace and Justice Strong Institutions (5 year moving average)","SPI.D3.16.INST","0","0.429","0.333","0.333","0.333","0.444","0.375","0.375","0.375","0.375","0.375","0.444","0.444","0.444","0.556","0.556",
"Madagascar","MDG","GOAL 17: Partnerships to achieve the Goal (5 year moving average)","SPI.D3.17.PTNS","0.667","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.75","0.778","0.667","0.667",
"Madagascar","MDG","GOAL 2: Zero Hunger (5 year moving average)","SPI.D3.2.HNGR","0.833","0.857","0.857","0.857","0.857","0.714","0.714","0.714","0.857","0.714","0.625","0.778","0.778","0.556","0.778","0.778",
"Madagascar","MDG","GOAL 3: Good Health and Well-being (5 year moving average)","SPI.D3.3.HLTH","0.778","0.688","0.75","0.75","0.75","0.75","0.722","0.722","0.722","0.722","0.667","0.684","0.714","0.762","0.762","0.714",
"Madagascar","MDG","GOAL 4: Quality Education (5 year moving average)","SPI.D3.4.EDUC","0.143","0.143","0.222","0.222","0.222","0.222","0.3","0.3","0.3","0.3","0.364","0.364","0.455","0.455","0.636","0.636",
"Madagascar","MDG","GOAL 5: Gender Equality (5 year moving average)","SPI.D3.5.GEND","0.25","0.167","0.143","0.143","0.143","0.286","0.286","0.286","0.429","0.375","0.25","0.25","0.25","0.25","0.375","0.375",
"Madagascar","MDG","GOAL 6: Clean Water and Sanitation (5 year moving average)","SPI.D3.6.WTRS","0.75","0.75","0.75","0.75","0.75","0.75","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.8","0.833","0.8",
"Madagascar","MDG","GOAL 7: Affordable and Clean Energy (5 year moving average)","SPI.D3.7.ENRG","0.8","0.8","0.8","0.8","0.8","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933",
"Madagascar","MDG","GOAL 8: Decent Work and Economic Growth (5 year moving average)","SPI.D3.8.WORK","0.125","0.222","0.222","0.222","0.2","0.2","0.182","0.25","0.417","0.417","0.417","0.5","0.5","0.5","0.5","0.538",
"Madagascar","MDG","GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)","SPI.D3.9.INDY","0.429","0.429","0.429","0.375","0.375","0.375","0.375","0.375","0.5","0.5","0.5","0.5","0.5","0.556","0.556","0.625",
"Madagascar","MDG","Health/Demographic survey (Availability score over 10 years)","SPI.D4.1.7.HLTH","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Madagascar","MDG","Household Survey on income, etc  (Availability score over 10 years)","SPI.D4.1.4.HOUS","1","1","1","1","1","1","1","1","1","1","1","1","1","0.67","0.67","0.67",
"Madagascar","MDG","Labor Admin (ILO) (5 year moving average)","SPI.D4.2.4.LBR","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Labor force participation rate by sex and age (%)","SPI.D1.5.LFP","0","0","0","0","0","0","0.5","0.5","1","1","1","1","1","1","1","1",
"Madagascar","MDG","Labor Force Survey (Availability score over 10 years)","SPI.D4.1.6.LABR","0","0","0","0","0","0","0","0","0.33","0.33","0.33","0.67","0.67","0.67","0.67","0.67",
"Madagascar","MDG","Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","SPI.D5.1.DILG","","","","","","","","","","","","","","","","1",
"Madagascar","MDG","NADA metadata","SPI.D2.4.NADA","","","","","","","","","","","","","0","0","1","1",
"Madagascar","MDG","NADA metadata link","RAW.D2.4.NADA_text","","","","","","","","","","","","","","","","",
"Madagascar","MDG","National Accounts base year","SPI.D5.2.2.NABY","","","","","","","","","","","","","0","0","0","0",
"Madagascar","MDG","NSO Website - advisory/analytical services","SPI.D2.3.DSAS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","NSO Website - private/citizen generated data","SPI.D4.4.SOPC","","","","","","","","","","","","","","","","",
"Madagascar","MDG","ODIN Open Data Openness score","SPI.D2.2.Openness.subscore","","","","","","","","","","","","0.085","0.033","0.049","0.189","0.189",
"Madagascar","MDG","PARIS21 indicator on data literacy","SPI.D5.3.DISK","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Partnerships","SPI.D5.4.DIPN","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Pillar 1 - Data Use - Score","SPI.INDEX.PIL1","30","40","40","30","30","30","50","40","60","60","60","80","90","90","90","90",
"Madagascar","MDG","Pillar 2 - Data Services - Score","SPI.INDEX.PIL2","","","","","","","","","","","","","1.1","18.3","56.3","56.3",
"Madagascar","MDG","Pillar 3 - Data Products - Score","SPI.INDEX.PIL3","","61.8875","62.01875","63.7625","63.625","64.10625","65.23125","64.6125","66.14375","64.21875","62.9375","60.30625","60.79375","58.45","61.9625","62.59375",
"Madagascar","MDG","Pillar 4 - Data Sources - Score","SPI.INDEX.PIL4","","","","","","","","","","","","","13.35","11.7","12.675","21.0083333333333",
"Madagascar","MDG","Pillar 5 - Data Infrastructure - Score","SPI.INDEX.PIL5","","","","","","","","","","","","","30","30","30","30",
"Madagascar","MDG","Population & Housing census (Availability score over 20 years)","SPI.D4.1.1.POPU","","","","","","","","","","","","","0","0","0","1",
"Madagascar","MDG","Quality of Debt service data according to World Bank","SPI.D1.5.DT.TDS.DPPF.XP.ZS","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",
"Madagascar","MDG","Raw info for  PARIS21 indicator on data literacy","RAW.5.3.DISK","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for Business process","RAW.D5.2.10.GSBP","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for Central government accounting status","RAW.D5.2.7.CGOV","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for Classification of household consumption","RAW.D5.2.5.HOUS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for Classification of national industry","RAW.D5.2.3.CNIN","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for Classification of status of employment","RAW.D5.2.6.EMPL","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for Compilation of government finance statistics","RAW.D5.2.8.FINA","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for Compilation of monetary and financial statistics","RAW.D5.2.9.MONY","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for CPI base year","RAW.D5.2.4.CPIBY","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","RAW.5.5.DIFI","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","RAW.5.1.DILG","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for NADA metadata","RAW.D2.4.NADA","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for National Accounts base year","RAW.D5.2.2.NABY","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for NSO Website","RAW.5.4.DIPN","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for SDDS/e-GDDS subscription","RAW.D2.1.IDDS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw info for System of national accounts in use","RAW.D5.2.1.SNAU","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw score for Geospatial data available at 1st Admin Level","RAW.D4.3.GEO.1st.admin.level","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw score for Geospatial data available at 2nd Admin Level","RAW.D4.3.GEO.2nd.admin.level","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw score for ODIN Download Options score","RAW.D2.2.Download.options","","","","","","","","","","","","0","0","0.019","0.194","0.194",
"Madagascar","MDG","Raw score for ODIN Machine Readability Score","RAW.D2.2.Machine.readable","","","","","","","","","","","","0.116","0","0","0","0",
"Madagascar","MDG","Raw score for ODIN Metadata Availability score","RAW.D2.2.Metadata.available","","","","","","","","","","","","0.311","0.071","0.048","0.238","0.238",
"Madagascar","MDG","Raw score for ODIN Non Proprietary Data Format score","RAW.D2.2.Non.proprietary","","","","","","","","","","","","0","0.095","0.18","0.512","0.512",
"Madagascar","MDG","Raw score for ODIN Open Data Openness score","RAW.D2.2.Openness.subscore","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Raw score for ODIN Terms of Use score","RAW.D2.2.Terms.of.use","","","","","","","","","","","","0","0","0","0","0",
"Madagascar","MDG","Safely Managed Drinking Water","SPI.D1.5.SAFE.MAN.WATER","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"Madagascar","MDG","SDDS/e-GDDS subscription","SPI.D2.1.GDDS","","","","","","","","","","","","","0","0.5","0.5","0.5",
"Madagascar","MDG","Social Protection Admin (ASPIRE) (5 year moving average)","SPI.D4.2.1.SPL","","","","","","","","","","","","","","","","",
"Madagascar","MDG","SPI Overall Score","SPI.INDEX","","","","","","","","","","","","","39.04875","41.69","50.1875","51.9804166666667",
"Madagascar","MDG","System of national accounts in use","SPI.D5.2.1.SNAU","","","","","","","","","","","","","0","0","0","0.5",
"Madagascar","MDG","Years of Agriculture census","RAW.D4.1.2.AGRI.CENSUS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Years of Agriculture survey","RAW.D4.1.5.AGRI.SURVEYS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Years of Business/establishment census","RAW.D4.1.3.BIZZ.CENSUS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Years of Business/establishment survey","RAW.D4.1.8.BIZZ.SURVEYS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Years of Health/Demographic survey","RAW.D4.1.7.HLTH.SURVEYS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Years of Household Survey on income, etc","RAW.D4.1.4.HOUS.SURVEYS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Years of Labor Force Survey","RAW.D4.1.6.LABR.SURVEYS","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Years of Population & Housing census","RAW.D4.1.1.POPU.CENSUS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Administrative Data for CRVS (WDI)","RAW.D4.2.3.CRVS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Administrative Data for Education (UNESCO) on nationally-representative learning assessment","RAW.D4.2.2.EDU.NAS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Administrative Data for Education (UNESCO) on out-of-school rate","RAW.D4.2.2.EDU.OOS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Administrative Data for Education (UNESCO) on participation rate in organized learning","RAW.D4.2.2.EDU.ORGL","","","","","","","","","","","","","","","","",
"Malawi","MWI","Administrative Data for Labor Admin (ILO) on employment office records","RAW.D4.2.4.LBR.EMPOFF","","","","","","","","","","","","","","","","",
"Malawi","MWI","Administrative Data for Labor Admin (ILO) on insurance records","RAW.D4.2.4.LBR.INSUR","","","","","","","","","","","","","","","","",
"Malawi","MWI","Administrative Data for Labor Admin (ILO) on labor inspectorate records","RAW.D4.2.4.LBR.INSP","","","","","","","","","","","","","","","","",
"Malawi","MWI","Administrative Data for Labor Admin (ILO) on other administrative records","RAW.D4.2.4.LBR.OTHER","","","","","","","","","","","","","","","","",
"Malawi","MWI","Administrative Data for Labor Admin (ILO) on records of employers' organizations","RAW.D4.2.4.LBR.EMPORG","","","","","","","","","","","","","","","","",
"Malawi","MWI","Administrative Data for Labor Admin (ILO) on records of workers' organizations","RAW.D4.2.4.LBR.WRKORG","","","","","","","","","","","","","","","","",
"Malawi","MWI","Administrative Data for Social Protection Admin (ASPIRE)","RAW.D4.2.1.SPL","","","","","","","","","","","","","","","","",
"Malawi","MWI","Agriculture census (Availability score over 20 years)","SPI.D4.1.2.AGRI","","","","","","","","","","","","","1","0.5","0.5","0.5",
"Malawi","MWI","Agriculture survey (Availability score over 10 years)","SPI.D4.1.5.AGSVY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Malawi","MWI","Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average)","SPI.D1.5.POV","0","0","0","0","0","0","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5",
"Malawi","MWI","Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)","SPI.D1.5.CHLD.MORT","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Malawi","MWI","Business process","SPI.D5.2.10.GSBP","","","","","","","","","","","","","0","0","0","0",
"Malawi","MWI","Business/establishment census (Availability score over 20 years)","SPI.D4.1.3.BIZZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
